Entry,UVI_092_B,UVI_094_B,UVI_096_B,UVI_100_B,UVI_102_B,UVI_104_B,UVI_106_B,UVI_108_B,USVI_118_B,UVI_132_B,UVI_136_B,UVI_138_B
Q9FEW9,6,1,2,0,0,0,0,0,0,0,0,0
Q9FF55,135,79,162,0,0,0,1,3,1,0,0,0
Q9FF61,120,76,206,0,0,0,2,3,0,0,0,0
Q9FFD8,13,19,54,0,0,0,0,0,0,0,0,0
Q9FFL1,17,8,36,0,0,0,0,2,0,0,0,0
Q9FFU6,106.504,91,233.045,0,4,0,0,3,2,1,0,0
Q9FFZ1,102,108,260,0,0,0,0,18,0,1,0,0
Q9FG01,79,50,113,0,0,0,0,4,0,0,0,0
Q9FG30,9,9,39,0,0,0,0,4,3,0,0,0
Q9FG37,31,55,87,0,0,0,0,0,0,0,0,0
Q9FG70,11,12,18,0,0,0,0,0,0,0,0,0
Q9FGD7,36,31,68,0,0,0,1,4,1,0,0,0
Q9FGF0,100,50,98,1,0,0,0,2,0,0,0,0
Q9FGQ6,207,127,305,0,2,0,0,6,0,0,0,0
Q9FGR9,34,43,70,0,0,0,0,0,0,0,0,0
Q9FGT8,5,4,24,0,0,0,0.953,6,0,0,0,0
Q9FGZ9,24,17,33,0,0,0,0,0,0,0,0,0
Q9FH28,116,75,179,0,0,0,0,2,0,0,0,0
Q9FH82,16,13,77,0,0,0,0,0,0,0,0,0
Q9FHB6,2,6,23,0,0,0,0,0,0,0,0,0
Q9FHK0,34,15,44.017,0,0,0,0,0,1,0,0,0
Q9FHN8,303,267,693.091,0,6,0,4,12,5,1,0,0
Q9FHQ6,77,34,72,0,0,0,0,0,0,0,0,0
Q9FHT4,135,116,215,0,4,0,0,0,0,0,0,0
Q9FHX2,40,35,75,1,2,0,0,0,0,0,0,0
Q9FI56,46.417,45.555,170.808,0,0,0,0,8,0,0,0,0
Q9FI61,63,55,128,0,0,0,0,1,1,1,0,0
Q9FIF9,0,6,8,0,0,0,0,0,0,0,0,0
Q9FIH9,127.227,102,274.968,0,0,1,0,2,1,1,0,0
Q9FIJ7,12,17,32,0,0,0,0,0,0,0,0,0
Q9FIK2,49.556,67.852,134.971,0,0,0,0,3,1,2,0,0
Q9FIK8,107,82,205,0,0,6,0,6,0,0,0,0
Q9FIQ0,273.216,190,395,0,2,1,0,11,5,0,0,0
Q9FIR0,19,10,29,1,0,0,0,1,0,0,0,0
Q9FIT7,22,14,43,0,2,0,0,6.266,2,0,0,0
Q9FIV6,123.669,80,216,0,0,0,0,6,0,0,0,0
Q9FIW4,78,55,125,0,0,0,0,3,0,0,0,0
Q9FIX3,190.643,152.556,402,0,3,0,2,3,0,0,0,0
Q9FIY7,88.355,52,145.273,0,0,1,0,0,0,0,0,0
Q9FIZ3,4,5,10,0,1,0,0,0,0,0,0,0
Q9FIZ9,642.449,405,1031,0,2,2,2,4.083,2,0,0,1
Q9FJ47,411,365,684.386,0,5,1,8,8,1,0,0,0
Q9FJ54,25,31,59,0,0,0,0,1,0,0,0,0
Q9FJ55,150,88,257,0,5,0,1,3,0,0,0,0
Q9FJD4,99,76,145,0,3,2,2,0,5,0,0,0
Q9FJE6,42,51,71,0,0,1,1,6,0,0,0,0
Q9FJL0,80,82,273.957,0,0,1,0,7,0,1,0,0
Q9FJL3,87,63,187,0,0,0,2,1,0,0,0,0
Q9FJR0,44,28,95,1,0,0,0,0,1,0,0,0
Q9FJT9,102,56,96,0,0,0,1,0,0,0,0,0
Q9FJX2,146,146,274,0,6,1,4,17,0,0,0,0
Q9FJX5,111,77,225,0,0,0,0,1,2,0,0,0
Q9FK29,21,11,12,0,0,0,0,0,0,0,0,0
Q9FK51,66,45,135,0,0,0,0,0,0,1,0,0
Q9FKG5,10,20,39,0,0,0,0,0,0,0,0,0
Q9FKI4,5,11,52,0,0,0,0,0,0,0,0,0
Q9FKR9,53,25,59,0,6,0,0,0,0,0,0,0
Q9FKS0,28,37,58,0,0,0,0,1,0,0,0,0
Q9FKS8,9,11,40,0,0,0,0,0,0,0,0,0
Q9FKT5,67,49,99,0,2,0,0,2,0,0,0,0
Q9FKT8,17,11,37,0,0,0,0,0,0,0,0,0
Q9FKW4,106.019,78,269,0,0,0,0,6,2,0,0,0
Q9FKW6,287.292,160.492,486.081,0,0,1,0,2,4,0,0,0
Q9FL12,93.331,106,177,0,0,0,0,1,0,0,0,0
Q9FL25,19,13,53,0,0,0,1,0,0,0,0,0
Q9FL33,68,61,185,0,0,0,0,1,0,0,0,0
Q9FLF0,0,0,0,0,0,0,0,0,0,0,0,0
Q9FLG1,107,57,204,0,4,0,0,4,5,0,0,0
Q9FLM3,23,11.041,42,0,0,0,0,0,0,0,0,0
Q9FLM8,91,43,56,1,4,0,0,0,0,0,0,0
Q9FLP9,6,14,23,0,0,3,0,0,0,0,0,0
Q9FLQ7,73,61,172,0,1,0,0,3,0,0,0,0
Q9FLS9,48,43,62,0,0,0,0,7,0,0,0,0
Q9FLU9,39,16,73,0,0,0,0,0,0,0,0,0
Q9FM04,15,26,62,0,0,4,0,0,0,0,0,0
Q9FM67,40,12.849,128.835,0,0,0,0,0,0,0,0,0
Q9FM96,93,37,151.308,0,0,0,0,1,0,0,0,0
Q9FMA1,3,0,1,0,0,0,0,0,0,0,0,0
Q9FMA3,26,25,66,0,0,0,0,0,0,0,0,0
Q9FMC5,46,16,81,0,6,0,0,0,0,0,0,0
Q9FMD3,13,5,15,0,0,0,0,0,0,0,0,0
Q9FMF7,62,59,129,0,0,0,0,3,0,0,0,0
Q9FMH5,16,10,24,0,0,0,0,0,0,0,0,0
Q9FMP5,222,183,369,0,2,0,0,4,0,0,0,0
Q9FMQ1,102,75,188,0,2,0,0,4,0,0,0,0
Q9FMU5,37,55,109,0,0,0,1,0,0,0,0,0
Q9FMW8,20,7,17,0,0,0,0,0,0,0,0,0
Q9FMX6,119,112,215,0,0,1,0,15,1,0,0,0
Q9FMY1,46,22,72,0,0,0,0,3,0,0,0,0
Q9FN03,268,222,633.07,0,1,0,1,23.388,3,0,1,1
Q9FN05,29,18,45,0,0,0,0,0,0,0,0,0
Q9FN18,8,0,12,0,0,0,0,0,0,0,0,0
Q9FN78,39,40,50,0,0,0,0,0,0,0,0,0
Q9FNA9,0,2,9,0,0,0,0,0,0,0,0,0
Q9FNB0,139,91,245,0,12,0,0,2,0,0,0,0
Q9FNE2,208,136,257,0,4,2,0,4,5,0,0,0
Q9FNF2,12,16,35,0,0,0,0,0,0,0,0,0
Q9FNJ9,1,7,13,0,0,0,0,0,0,0,0,0
Q9FNQ1,38,36,108,0,0,0,0,1,0,4,0,0
Q9FNU2,240,175,469,0,2,0,0,4,0,1,0,0
Q9FNY7,0,1,0,0,0,0,0,0,0,0,0,0
Q9FP13,17.468,31,83,0,3,0,3,0,0,1,0,0
Q9FPH0,36,40,92,0,0,0,0,0,0,0,0,0
Q9FPH3,38,25,53,0,0,0,0,0,0,0,0,0
Q9FPJ5,0,0,1,0,0,0,0,0,0,0,0,0
Q9FPR3,87,47,147,0,2,0,0,2,1,0,0,0
Q9FPS4,138,112,312,0,0,0,7,6,2,0,0,0
Q9FPT1,43,23,82,0,1,0,1,1,0,0,0,0
Q9FQ25,4,0,12,0,44,8,18,29,1,14,11,2
Q9FR44,70,45,99,0,8,0,0,1,1,0,0,0
Q9FR62,27,12,35,0,0,0,0,0,0,0,0,0
Q9FRL8,41,26,69,0,1,0,0,1,0,0,0,0
Q9FSY7,0,0,0,0,0,0,0,0,0,0,0,0
Q9FT73,17,15,32,0,0,0,0,0,0,0,0,0
Q9FT97,72,44,76,0,0,0,0,4,0,0,0,0
Q9FUG4,37,24,68,0,2,0,0,0,0,0,0,0
Q9FUZ0,25,8,41,0,0,0,0,0,0,0,0,0
Q9FUZ2,50,42,60,0,0,0,2,1,0,0,0,0
Q9FV50,18,28,83,0,0,0,0,0,0,0,0,0
Q9FVJ3,53,28,58,0,1,0,4,0,0,0,0,0
Q9FVN0,14,6,26,0,0,0,0,0,0,0,0,0
Q9FVQ4,126,115,255,0,0,0,0,1,0,0,0,0
Q9FVR6,97,91,148,0,0,0,0,7,1,0,0,0
Q9FWC1,1,3,0,0,0,0,0,0,0,0,0,0
Q9FWR2,23,17,114,0,0,0,2,0,0,0,0,0
Q9FWR4,92,73,123,0,1,0,0,0,0,0,0,0
Q9FWS4,68,35,131,0,1,0,0,0,1,0,0,0
Q9FWW9,10,3,14,0,0,0,0,0,0,0,0,0
Q9FWX6,11,5,7,0,0,0,0,0,1,0,0,0
Q9FWX7,3.028,0,0,0,0,0,0,0,0,0,0,0
Q9FWY9,66,51,87,0,4,0,0,1,0,0,0,0
Q9FX01,111,69.101,140,0,0,0,0,9,0,0,0,0
Q9FXA2,75.347,72.271,474.833,0,0,0,1,9.638,1,0,0,0
Q9FXI7,49,39,78,0,0,0,0,1,0,0,0,0
Q9FY06,0,0,0,0,0,0,0,0,0,0,0,0
Q9FY46,26,18,93,0,0,0,0,1,1,0,0,0
Q9FY48,25,9,47,0,0,0,0,0,0,0,0,0
Q9FYA6,97,59,139,0,0,0,0,2,0,0,0,0
Q9FYE1,43,39,96,0,0,0,0,2,1,0,0,0
Q9FYE5,10,10,33,0,0,0,1,1,0,0,0,0
Q9FYK2,84,76,149,0,0,0,5,1,0,0,3,0
Q9FYL6,30,11,53,0,0,0,0,0,0,0,0,0
Q9FZ36,28,15,43,1,0,0,0,1,0,1,0,0
Q9FZ48,7,1,14,0,2,0,0,0,0,0,0,0
Q9FZE1,63,38,85,0,0,0,0,0,1,0,0,0
Q9FZI8,38,41,97,0,0,0,0,4,0,0,0,0
Q9GKW8,61,27,42,0,0,0,0,0,0,0,0,0
Q9GKX6,122,81,188,0,0,0,0,1,0,0,0,0
Q9GKY7,0,0,11.847,0,2,0,0,0,0,0,0,0
Q9GL24,2,2,5,0,0,0,0,0,1,0,0,0
Q9GL77,15,12,63,0,0,0,0,1,0,0,0,0
Q9GLW9,7,8,28,0,0,0,0,3,0,0,0,0
Q9GMY3,165,189,340,0,1,1,3,3,0,0,0,0
Q9GMY4,12.517,24,89,0,0,0,0,0,0,0,0,0
Q9GMY8,231,177,370,0,8,0,0,4,2,0,0,0
Q9GPM4,201.942,140.864,428.12,0,0,0.999,4.998,2.814,5.028,3.307,4,0
Q9GPU2,0,0,0,0,0,0,0,0,0,0,3,0
Q9GR88,81.002,44,104.305,0,0,0,0,1,0,0,0,0
Q9GRJ3,320,190,362,0,0,1,0,0,2,1,0,0
Q9GSB0,128,82,246,0,7,0,0,15,2,0,0,0
Q9GTN7,5,13,8,0,0,0,0,0,0,0,0,0
Q9GTX8,28,20,64,0,0,0,0,0,0,0,0,0
Q9GU68,187.309,150.378,290.909,0,0,0,0,3.568,1,0,0,0
Q9GUI1,94.124,71,129.959,0,2,0,0,0,1,0,0,0
Q9GV16,72,76,127,0,0,0,0,1,0,0,0,0
Q9GV41,227.932,145,331.346,0,10,0,0,0,0,2,0,0
Q9GYI4,196,185,226,0,1,0,0,2,0,0,0,0
Q9GYZ0,70,33,168,0,0,0,0,3,0,0,0,0
Q9GZE9,19,9,34,0,0,0,0,1,0,0,0,0
Q9GZM7,11,14,25,0,0,0,0,0,0,0,0,0
Q9GZP4,95,56,135,0,0,1,0,0,0,0,0,0
Q9GZT4,27,16,39,0,4,0,0,2,0,0,0,0
Q9GZT9,18,14,10,0,0,0,0,0,0,0,0,0
Q9H0A0,35,22,62,0,0,0,0,0,0,0,0,0
Q9H0C1,92,59,132,0,0,0,0,2,1,0,0,0
Q9H0R3,62,33,94.003,0,2,0,1,4,0,0,0,0
Q9H1A4,18,10,25,0,3,0,0,3,0,0,0,0
Q9H1D9,25,14,21,0,0,0,0,0,0,0,0,0
Q9H1I8,41,43,66,0,1,2,0,0,0,0,0,0
Q9H223,18,8,42,0,0,0,0,0,1,0,0,0
Q9H252,52.997,97,256,0,0,0,0,0,2,0,0,0
Q9H270,18,11,33,0,0,0,0,0,0,0,0,0
Q9H2K2,260,205,538,0,0,0,5,8,7,0,0,0
Q9H2M9,31,13,26,0,0,0,0,1,0,0,0,0
Q9H330,1,5,6,0,0,0,0,0,0,0,0,0
Q9H361,152,92,187,0,0,0,0,0,0,0,3,0
Q9H3H3,17,26,56,0,1,0,0,0,0,0,0,0
Q9H3M0,59,32,129,0,0,0,0,2,0,0,0,0
Q9H3S3,18,19,52,0,0,0,0,0,0,0,0,0
Q9H4G4,37,34,85,0,0,0,0,3,0,0,0,0
Q9H4K1,32,19,23,0,0,0,0,0,0,0,0,0
Q9H5I5,25,23,65,0,0,0,0,0,0,0,0,0
Q9H5Z1,8,25,39,0,0,0,0,1,0,0,0,0
Q9H6R3,58,31,91.266,0,0,0,0,1,0,0,0,0
Q9H6Y7,9,22,24,0,0,0,0,0,1,0,0,0
Q9H6Z9,59,55,110,0,0,0,0,1,0,0,0,0
Q9H773,78,29,67,0,0,0,0,0,0,0,0,0
Q9H7B2,27,19,34,0,0,0,0,6,0,0,0,0
Q9H7B4,296,166,343,0,1,0,1,7,3,1,0,0
Q9H7X0,7,7.006,13,0,0,0,0,0,0,0,0,0
Q9H7Z7,48,14,49,0,4,2,0,0,0,0,0,0
Q9H832,5,2,14,0,0,0,0,0,0,0,0,0
Q9H867,58,30,84,0,0,0,0,0,0,0,0,0
Q9H8H3,41,31,102,0,0,0,0,4,1,0,0,0
Q9H8X9,7,13,17,0,0,0,0,0,0,0,0,0
Q9H8Y8,25,16,41,0,0,0,0,0,0,0,0,0
Q9H992,9,2,30,0,0,0,0,0,0,0,0,0
Q9H9B1,263,185,359.992,1,4.193,0,0,3,2,0,0,0
Q9H9E1,12,17,32,0,7,0,0,0,0,0,0,0
Q9H9V4,5,7,42,0,4,0,0,3,0,0,0,0
Q9H9Y6,21,24,48,0,0,0,0,0,0,0,0,0
Q9HAS3,8,18,39,0,0,0,0,0,2,0,0,0
Q9HAU5,194,171,313,0,0,5,2,6,1,0,0,0
Q9HBH5,24,14,22,0,0,0,0,0,0,0,0,0
Q9HC77,78,46.001,102.007,0,1,0,0,8,0,1,0,0
Q9HCB6,77,80,294,0,0,0,0,2,1,0,0,0
Q9HCD6,95,51,133,0,0,1,0,0,0,0,0,0
Q9HCF6,38,16,80,0,0,0,2,2,0,0,0,0
Q9HCI5,424,283,659,1,5,4,1,6,1,0,0,0
Q9HCR9,41,22,61,0,0,0,0,1,0,0,0,0
Q9HDU9,22,17,34,0,0,0,0,0,0,0,0,0
Q9HDW9,21,18,31,0,0,0,0,1,0,0,0,0
Q9HDZ8,40,33,27,0,0,0,0,2,0,0,0,0
Q9HEH1,55,49,100,0,0,0,0,1,0,0,0,0
Q9HFE4,8,7,5,0,0,0,0,0,0,0,0,0
Q9HFE7,7,11,48,0,0,0,0,0,0,0,0,0
Q9HFQ2,196,156,305.186,0,0,0,1,8,1,0,0,0
Q9HFQ4,0,0,0,0,0,0,0,0,0,0,0,0
Q9HFV1,30,24,54,0,1,0,0,1,1,0,0,0
Q9HG01,37,22,54,0,1,0,0,0,0,0,0,0
Q9HGI7,37,30.112,164,0,0,0,0,3,0,0,0,0
Q9HGM5,36,36,63,0,0,0,0,0,0,0,0,0
Q9HGM9,90,92,174,1,2,0,0,3,0,0,0,0
Q9HGN1,8,7,35,0,1,0,0,0,0,0,0,0
Q9HGN7,0,0,1,0,0,0,0,0,0,0,0,0
Q9HGQ2,0,0,4,0,0,0,0,0,0,0,0,0
Q9HJ83,43,33,74,0,0,0,0,1,0,1,0,0
Q9HL75,4,3,10,0,3,0,0,0,0,0,0,0
Q9HLE2,17,13,24,0,0,0,0,0,0,0,0,0
Q9HU55,60,28.988,60,0,0,0,0,4,1,0,0,0
Q9HUX6,28,9,32,0,0,0,0,0,0,0,1,0
Q9HYL3,0,0,0,0,0,0,0,0,0,0,0,0
Q9HYV6,17,16,21,0,1,0,0,0,1,0,0,0
Q9HZ00,72,45,129,0,0,0,0,5,0,0,0,0
Q9HZ71,88,65,139,0,0,0,0,3,0,0,0,0
Q9I2Q2,55,60,171,0,5,0,0,0,0,0,0,0
Q9I2V5,10.141,31.638,43.493,0,9,0,1,11,1,0,0,0
Q9I2Y2,61,37,146,0,1,0,0,0,0,0,0,0
Q9I3S3,13,3,19,0,0,0,0,0,0,0,0,0
Q9I485,24,18,56,0,0,0,0,0,0,0,0,0
Q9I4C8,573,458,1023,3,2,0,8,18,5,1.05,0,0
Q9I4N4,0,0,0,0,0,0,0,0,0,0,0,0
Q9I4V0,105,53,166,0,0,0,2,5,0,0,0,0
Q9I526,49,23,69,0,0,0,0,0,0,1,0,0
Q9I6J2,7,16,48,0,0,0,0,0,0,0,0,0
Q9I7H9,0,0,5,0,0,0,0,0,0,0,0,0
Q9I7T7,29,10,19,0,0,0,0,0,0,0,0,0
Q9I7W5,45,31,65,0,0,1,0,0,0,0,0,0
Q9I830,67,75,199,0,0,1,0,11,1,3,0,0
Q9I8D1,49.402,84.093,155.126,1,0,0,0,3,0,0,0,0
Q9I931,3,1,15,0,0,0,0,2,0,0,0,0
Q9I9B9,37,25,89,0,0,0,0,0,0,0,0,0
Q9I9H8,0,0,13,0,0,0,0,0,0,0,0,0
Q9IBD1,38,27,77,0,6,0,0,0,0,0,0,0
Q9J4Z4,31,12,41,0,0,0,0,0,0,0,0,0
Q9J4Z5,220.483,165.542,434.714,5,0,1,0,14,0,0,0,0
Q9J5I9,78,52,175,0,0,0,0,1,3,0,0,0
Q9JHB4,28,11,25,0,0,0,0,0,0,0,0,0
Q9JHB5,81,43,107,0,0,6,0,6,0,0,0,0
Q9JHP7,22,12,45,0,0,0,0,1,0,0,0,0
Q9JHW0,239,173,326,0,0,1,1,3,2,2,0,0
Q9JHW2,11,0,7,0,0,0,0,0,0,0,0,0
Q9JHW4,14,12,42,0,0,0,0,0,0,0,0,0
Q9JHZ9,2,7,26,0,0,0,0,0,0,0,0,0
Q9JI39,45,28,115,1,2,0,0,0,0,0,0,0
Q9JI74,15,17,36,0,0,0,0,1,0,0,0,0
Q9JI78,63,46,149,0,4,0,2,2,0,0,0,0
Q9JI90,1,0,0,0,0,0,0,0,0,0,0,0
Q9JII5,80,44,116.001,0,0,0,0,2,1,0,0,0
Q9JIM3,119,69,181,1,0,0,0,4,0,0,0,0
Q9JIM4,10,6,18,0,0,0,0,0,0,0,0,0
Q9JIS7,10,8,54,0,0,0,0,0,0,0,1,0
Q9JJ00,153,104,217,0,10,0,2,2,0,0,0,0
Q9JJ09,7,5.407,39.989,0,0,0,0,0,2.348,0,0,0
Q9JJ59,39,32,106,0,0,0,0,1,0,0,0,0
Q9JJA4,1,0,3,0,0,0,0,1,0,0,0,0
Q9JJC8,80,39,80,0,0,0,0,0,3,0,0,0
Q9JJF3,13,3,6,0,0,0,0,0,0,0,0,0
Q9JJK4,9,19,23,0,0,0,0,1,0,0,0,0
Q9JJL4,79,46,89,0,2,0,0,1,0,0,0,0
Q9JJS0,5,8,29,0,0,0,0,0,0,0,0,0
Q9JJT0,9,9,35,0,0,0,0,3,0,0,0,0
Q9JJZ8,17,23,76,0,0,0,0,0,2,0,0,0
Q9JK97,15,14,27,0,0,0,0,0,0,0,0,0
Q9JKA7,116,88,282,0,2,0,0,8,3,0,0,0
Q9JKA8,65,68,187,0,1,1,0,2,1,1,0,0
Q9JKB0,43,42,125,0,0,0,0,0,0,0,0,0
Q9JKB8,166,95,158.238,0,0,0,0,2.214,1,0,0,0
Q9JL04,12,15,32,0,0,0,0,0,0,0,0,0
Q9JL18,19,22,43,0,1,0,0,0,0,0,0,0
Q9JLC8,25,18.082,79,0,0,0,0,0,0,0,0,0
Q9JLG8,506.83,305.067,946.497,0,8,1,0,14,4,5,0,0
Q9JLI7,103,96,257.166,0,0,1,4,1,1,1,0,0
Q9JLK3,51,51,169,0,0,2,1,0,0,0,0,0
Q9JLY7,23,13,52,0,0,0,0,3,0,0,0,0
Q9JM15,4,7,15,0,0,0,0,0,1,0,0,0
Q9JM76,39,16,57,0,0,0,0,0,0,0,0,0
Q9JM83,187.007,136,403.19,0,0,1,1,0,3,1,0,0
Q9JMB7,89,61,160,0,0,0,1,0,0,0,0,0
Q9JMC3,26,12,17,0,0,0,0,4,0,0,0,0
Q9JSZ0,33,24,35,0,0,0,0,2,0,0,0,0
Q9JYI8,33,13,68.002,0,0,0,0,0,0,0,0,0
Q9K6Y7,24,21,30,0,0,0,2,0,0,0,0,0
Q9K907,33,49,63,0,0,0,0,1,0,0,0,0
Q9K993,35,40,52,0,0,0,0,0,0,0,0,0
Q9K9G8,16,3,4,0,0,0,0,0,0,0,0,0
Q9KA74,0,0,0,0,0,0,0,0,0,0,0,0
Q9KC89,1,2,3,0,0,0,0,0,0,0,0,0
Q9KCZ4,27,18,46,0,0,0,0,0,0,0,0,0
Q9KG32,12,8,24,0,0,0,0,0,0,0,0,0
Q9KGJ3,35,38,74,0,0,0,0,0,0,0,0,0
Q9KHE2,14,24,37,0,0,1,0,0,0,0,0,0
Q9KJE7,22,38.764,89,0,0,0,0,0,1,0,0,0
Q9KLK7,58,36,107,0,1,0,0,3,1,0,0,0
Q9KN00,321.099,177.879,489.507,0,2,1,0,10,0,0,0,0
Q9KQH0,44,23,46,0,0,0,0,1,0,0,0,0
Q9KRP1,1,3,4,0,0,0,0,0,0,0,0,0
Q9L0L6,32,14,35,0,0,0,0,4,0,0,1,0
Q9L4Q7,27,10,29,0,0,0,0,0,0,0,0,0
Q9L7R4,16,17,71,0,0,0,5,3,0,0,0,0
Q9L9D7,40,19,115,0,2,0,0,0,0,0,0,0
Q9L9G0,259.083,265.92,740.224,1,4,0,8,22,12,0,0,0
Q9LAP7,7,7,52,0,0,0,0,1,0,0,0,0
Q9LBG2,105,88,180,0,1,0,0,3,0,0,0,0
Q9LBV3,8,3,4,0,0,0,0,0,0,0,0,0
Q9LCQ4,4,4,18,0,0,0,0,2,0,0,0,0
Q9LD55,52.634,51.959,139.669,0,1,0,0,1,3,0,0,0
Q9LDH3,36,23,63,0,0,0,0,0,0,0,0,0
Q9LDI3,67,52,200,0,0,1,2,3,0,0,0,0
Q9LDK9,6,12,12.191,0,0,0,0,9,0,0,0,0
Q9LDM2,37,13,36,0,1,0,0,2,0,0,0,0
Q9LDN0,58,41,215,0,0,0,0,6,0,0,0,0
Q9LDY5,34,27,51,0,1,0,0,0,0,0,0,0
Q9LEB3,1,0,6,0,0,0,0,0,0,0,0,0
Q9LEK8,112,56,122,0,0,0,3,1,0,0,0,0
Q9LEN0,11,13,36,0,5,0,0,0,2,0,0,0
Q9LEV7,34,14,81,0,0,0,0,0,0,0,0,0
Q9LEW8,14,15,30,0,0,0,0,0,0,0,0,0
Q9LEX1,72,39,157,0,4,0,0,3,2,0,0,0
Q9LF30,102.289,64.682,163.114,0,2,0,0,4,1,0,0,0
Q9LF55,116,92,240,0,1,0,0,3,3,0,0,0
Q9LF61,0,3,14,0,0,0,0,0,0,0,0,0
Q9LFB8,5,16,43,0,1,0,0,0,1,0,0,0
Q9LFC5,47,38,88,0,0,0,0,4,0,0,0,0
Q9LFE0,2.625,0,4.407,0,1,0,0,0,0,0,0,0
Q9LFF1,303,203.25,603.769,0,0,2,3,21,0,0,0,0
Q9LFH6,15,10,20,0,0,0,0,4,0,0,0,0
Q9LFL5,30,25,30,0,0,0,0,1,0,0,0,0
Q9LFN3,0,0,0,0,0,0,0,0,0,0,0,0
Q9LFP1,21,19,31,1,0,0,0,0,0,0,0,0
Q9LFV6,129,78,222,0,1,0,0,6,0,0,0,0
Q9LG26,35,42,101.39,0,0,0,0,4,0,0,0,0
Q9LH76,0,3.251,6.898,0,0,0,0,0,0,0,0,0
Q9LHD2,15,3,18,0,0,0,0,0,0,0,0,0
Q9LHE5,56,39,116,0,0,0,3,4,0,0,0,0
Q9LHG8,15,9,74,0,0,0,0,0,0,2,0,0
Q9LHH7,159.508,142.498,299.935,0,4,1,0,12,3,0,0,0
Q9LHQ7,26,7,32,0,0,0,0,1,0,0,0,0
Q9LHT0,72,53,122,0,4,0,2,4,0,0,0,0
Q9LI84,7,6,7,0,0,0,0,0,0,0,0,0
Q9LIA4,34,36,110,0,0,0,0,2,0,0,0,0
Q9LIC2,188,176,646,0,8,0,2,4,3,0,0,0
Q9LIE4,19,6,30,0,0,0,0,1,0,0,0,0
Q9LIG0,0,3,0,0,0,0,0,0,0,0,0,0
Q9LIR9,82,96,230,0,0,0,1,9,0,0,0,0
Q9LJD8,47,18,45,0,0,0,0,2,1,0,0,0
Q9LJL3,448,347,948.001,0,3,1,2,16,2,2,1,0
Q9LJU7,60,37,55,1,0,0,0,0,0,0,0,0
Q9LJX4,137,131.239,435,0,1,0,2,5,1,3,0,0
Q9LJX8,290.909,193.307,426.436,0,5,0,6,7.138,4,3,0,0
Q9LK09,148,57,175,0,0,0,3,2,0,0,0,0
Q9LK25,73,83,175,0,0,0,0,6,0,0,0,0
Q9LK57,0,0,0,0,0,0,0,0,0,0,0,0
Q9LK65,68,60,132,0,3,0,0,2,0,0,0,0
Q9LK94,0,0,0,0,0,0,0,0,0,0,0,0
Q9LKA3,21.031,0,0,0,0,0,0,0,0,0,0,0
Q9LKB9,137.097,149,558.633,0,4,0,0,4,0,0,0,0
Q9LKI5,0,1,0,0,0,0,0,0,0,0,0,0
Q9LKR3,2.794,0,11.474,0,16.746,0,3.076,0,0,0,0,0
Q9LKW9,36,37,79,0,0,1,1,0,0,0,0,0
Q9LM02,250,143,384,0,0,0,0,3,0,0,0,0
Q9LM66,59,73,160,0,0,0,0,2,0,0,0,0
Q9LM92,205,142,303,0,9,0,0,8,0,4,1,1
Q9LMA1,221,171,408,0,0,0,0,8,1,0,0,0
Q9LMI0,46,37,112,0,0,0,0,5,1,1,0,0
Q9LMJ7,24,11,23,0,0,0,0,0,0,0,0,0
Q9LMR3,83,50,93,0,0,0,0,0,0,0,0,0
Q9LMT1,157.867,81.71,173.471,1,2,2,0,3,1,0,0,0
Q9LMT2,239,188,397,0,0,1,2,8,5,0,0,0
Q9LN20,78,91,140,0,1,0,0,3,0,0,0,0
Q9LN71,53,27,84,2,1,0,0,5,0,0,0,0
Q9LNB6,77,43,89,0,0,0,0,6,3,0,0,0
Q9LND7,30,11,66,0,0,0,0,3,0,0,0,0
Q9LNV5,277,191,414,0,0,0,0,4,0,1,0,0
Q9LP24,31,16,61,0,0,0,0,0,0,0,0,0
Q9LP45,142,67,112,0,5,0,1,7,0,0,0,0
Q9LPC5,46,78,165,0,0,0,0,2,1,0,0,0
Q9LPV5,6295.426,4671.045,7907.315,9,32,10,24,198.331,102,8,9,0
Q9LPX2,39,16,55,0,1,0,0,0,0,0,0,0
Q9LQ02,6,0,1,0,0,0,0,1,0,0,0,0
Q9LQ04,54,45,85,1,0,0,0,1,0,0,0,0
Q9LQ14,298,244,609,0,0,0,2,13,0,2,0,2
Q9LQ15,2,5,9,0,0,0,0,0,0,0,0,0
