Entry,UVI_092_C,UVI_094_C,UVI_096_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,USVI_118_C,UVI_132_C,UVI_136_C,UVI_138_C
Q5RHH4,0,0,0,0,0,0,0,0,0,0,0,0
Q5RHR0,0,0,0,0,0,0,17,0,0,0,0,0
Q5RII9,0,0,0,0,1,3,3,3,0,21,18,4
Q5RJH2,0,0,6,0,4,0,18,2,2,4,4,0
Q5RJQ4,0,0,0,0,0,0,0,0,0,0,0,0
Q5RJZ1,0,0,0,0,1,0,0,1,0,0,0,0
Q5RKH1,26,37,0,1,2,3,1,1,1,28,1,6
Q5RKH7,0,0,0,0,0,0,0,0,0,8,0,2
Q5RKI3,0,0,0,0,0,4,0,6.019,0,4,1,3
Q5RKI8,0,0,0,0,0,0,0,0,0,0,0,4
Q5RKQ0,14,47,1,48,127,108,160,187,0,153,51,59
Q5RKZ7,1,1,0,0,4,0,0,0,0,9,3,0
Q5S003,0,0,0,16,41,22,27,45,0,13,3,7
Q5SGD2,0,0,0,0,0,5,2,1,0,0,1,0
Q5SKR5,0,0,0,4,12,3,11,0,0,1,0,0
Q5SLW9,0,0,0,1,7,1,1,9,3,22,4,9
Q5SM16,0,3,0,0,12,1,7,1,1,22,2,4
Q5SMG8,11,24,0,68,142,155,237,242,6,105,56,53
Q5SMK6,2,2,0,0,0,1,5,0,0,63,18,29
Q5SNX7,0,3,0,14,48,15,62,58,3,43,26,15
Q5SP90,0,0,0,0,2,1,1,3,1,25,3,13
Q5SPC5,8,24,0,1,2,0,3,0,1,13,4,2
Q5SPW0,12,26,2,7,62.782,58.284,53.775,103,1,83.671,54,38
Q5SRE7,0,1,0,0,0,0,0,0,0,0,0,0
Q5SRH9,0,0,0,3,5,0,0,0,1,2,0,0
Q5SS80,0,0,0,0,0,0,1,0,1,0,0,0
Q5SSE9,0,0,0,3,10,3,16,16,0,6,0,0
Q5SUF2,1,2,0,0,0,2,2,0,0,4,1,3
Q5SUV2,0,4,0,18,59,59,36,60,4,21,12,12
Q5SXJ3,0,0,0,0,0,0,0,0,0,0,0,0
Q5SXM8,0,0,0,0,0,0,0,0,0,0,0,0
Q5T089,0,0,0,43,143,117,143,190,1,7,7,5
Q5T124,0,0,0,0,0,0,2,0,0,0,0,0
Q5T1C6,0,0,0,0,14,11,0,2,0,5,6,1
Q5T4B2,0,0,0,2,2,4,1,2,3,3,0,1
Q5T4D3,0,0,0,0,0,0,0,0,0,0,0,0
Q5T7B8,0,0,0,0,0,0,0,0,0,0,0,0
Q5T7N3,0,0,0,0,0,0,0,0,0,0,0,0
Q5T9A4,0,0,0,0,0,0,4,0,0,0,0,0
Q5TB80,0,2,0,7,22,13,15,16,2,6,2,2
Q5TBK1,0,0,0,0,0,0,0,0,0,1,0,1
Q5TCS8,0,1,0,7,36,14,22,23,2,16,5,3
Q5TCX8,0,0,0,0,0,0,4,0,0,0,0,0
Q5TGY1,0,0,0,2,2,1,2,2,2,24,7,6
Q5TJG6,0,0,0,0,1,0,0,0,0,13,10,11
Q5TYM7,33,43,0,70,137,148,215,173,3,294,167,118
Q5TYW6,19,28,0,25,69,51,47,80,7,66,23,24
Q5TZ51,4,9,0,8,9,8,4,20,2,52,16,24
Q5U206,0,1,0,2,10,8,7,16,4,17,5,2
Q5U236,38,51,1,88,193,187,179,235.124,4,71,33,34
Q5U2M6,0,0,0,2,4,0,1,4,0,3,2,0
Q5U2P1,0,0,0,0,0,0,0,0,0,0,0,0
Q5U2U6,9,26,0,43,58,81,72,109,0,173,87,75
Q5U2W9,0,0,0,0,3,0,1,2,2,86,58.791,45
Q5U2X2,14,12,32,47,188,149,163,193.979,6,29,14.003,15
Q5U305,47,62,0,89,242,175,283,347,11,588.001,277,258
Q5U315,2,7,0,0,0,0,0,0,1,19,4,2
Q5U374,24,23,0,19,96,54,66,104,4,110.003,47,45
Q5U3F2,7,5,10,0,0,0,0,0,0,0,0,0
Q5U3J8,35,61,1,0,7,1,4,3,2,6,1,0
Q5U3N5,1,4,1,7,57,14,55,73,1,15,1,3
Q5U3S7,0,0,0,0,0,0,8,0,0,0,0,0
Q5U3W0,0,0,0,0,1,1,6,0,4,13,4,1
Q5U3Y5,0,0,0,0,0,0,4,0,0,2,0,0
Q5U430,0,2,0,1,2,0,1,0,0,22,8,9
Q5U4F6,3,3,0,28,42,15,42,32,3,18,6,4
Q5U504,0,0,0,0,0,0,11,0,0,0,0,0
Q5U5V2,0,0,0,0,0,0,0,0,0,1,1,2
Q5U5Z8,0,0,0,0,0,0,6,0,0,9,9,4
Q5U680,2,1,0,0,2,0,1,1,0,12,4,4
Q5UNS8,3,10,0,2,6,7,10,1,0,25,3,9
Q5UNT8,6,19,0,28,101,89,61,100,8,158.528,51,36
Q5UNV6,0,0,0,0,0,1,1,0,0,40,11,34
Q5UNW1,24,31,0,47,182,67,166.002,214,3,396.005,150,176
Q5UNY4,1,1,0,0,9,1,5,11,4,15,4,12
Q5UP23,9,25,0,11,55,14,35,20,3,80,41,15
Q5UP24,0,0,0,3,1,1,1,0,5,5,0,0
Q5UP50,100,151,98,0,4,1,0,3,13,465.986,241,141
Q5UP54,0,0,0,0,0,0,0,0,0,0,0,0
Q5UP57,0,1,2,3,38,23,36,26,4,17.012,19,10
Q5UPD4,1,17,0,2,70,38,54,33,9,104,32.232,20
Q5UPG5,0,6,0,50,115,48,110,137,4,51,7,15
Q5UPJ4,0,2,0,3,23,5,2,12,0,16,5,1
Q5UPK3,1,11,0,0,18,3,1,4,1,10,7,9
Q5UPP8,9,30,0,26,85,65,86,115,1,148,90,46
Q5UPT4,0,0,0,0,0,0,0,0,0,0,0,0
Q5UQ40,0,0,0,0,0,0,0,0,0,0,0,0
Q5UQ49,0,0,0,0,0,0,1,0,0,0,0,0
Q5UQ52,0,0,0,3,25,8,33,15,3,98,75,39
Q5UQ88,8,14,0,2,4,3,3,3,1,3,12,0
Q5UQA2,0,3,0,0,3,0,1,1,2,35,18,18
Q5UQA6,1,0,0,2,7,1,7,5,0,7,4,1
Q5UQE1,2,0,0,5,9,3,8,4,1,3,2,1
Q5UQE9,505,1022.001,11,729.001,2638.999,1394,2800,2946.003,87,3026.999,1760,1404.999
Q5UQG7,0,0,0,0,0,0,0,0,0,0,0,0
Q5UQK0,3,2,0,3,29.001,17,20,17,11,87,42,37
Q5UQK4,0,0,0,4,1,0,3,6,1,8,2,8
Q5UQL9,0,0,0,1,0,0,0,1,0,1,0,0
Q5UQP2,0,0,0,5,13,0,7,9,0,3,5,3
Q5UQQ7,0,3,0,5,23,12,24,24,5,49,16,15
Q5UQV6,0,0,0,0,1,0,0,1,0,83,52,13
Q5UQW3,0,0,1,2,7,6,1,4,0,33,9,10
Q5UQW4,72,64,0,5,32,4,6,8,4,78,35,18
Q5UR03,1,7,0,0,3,3,5,3,0,7,0,0
Q5UR45,0,0,0,0,0,0,0,1,1,3,0,0
Q5UR59,3,1,1,1,0,1,1,4,0,3,0,0
Q5UR85,0,2,0,0.692,17.22,4,8.906,14.701,0,34,18.953,10
Q5UX22,1,13,0,0,3,8,0,3,0,0,0,0
Q5V0S5,0,0,0,0,0,0,3,0,0,0,3,0
Q5VNN5,0,0,0,0,0,0,0,0,0,0,0,0
Q5VNU3,0,0,0,0,0,0,4,0,0,0,0,0
Q5VP69,0,0,0,0,0,0,0,0,0,0,0,0
Q5VQ78,0,0,0,0,0,0,0,0,0,0,0,0
Q5VQL1,0,0,0,0,5,0,8,3,3,21,10,1
Q5VQL3,0,0,0,0,0,0,9,0,0,0,0,0
Q5VQQ5,13,28,1,24,317,62,193,273,1,10,7,0
Q5VRB2,2,4,0,0,1,1,17,6,5,31,13,11
Q5VRH9,0,0,0,0,0,0,0,0,0,0,0,0
Q5VRY0,0,0,0,0,0,0,0,0,0,3,0,1
Q5VTH9,0,0,0,0,0,0,0,0,0,0,0,0
Q5VUE5,0,1,0,0,3,0,4,3,1,0,1,1
Q5VYK3,2,6,0,5,15,6,34,20,1,7,2,0
Q5VYS8,61,115,0,6,25,14,15,32,16,50,24,19
Q5VYX0,0,0,0,2,2,1,11,12,0,0,0,0
Q5VYY1,0,0,0,0,0,0,0,0,0,0,0,0
Q5WA76,0,0,0,0,0,0,0,0,0,0,0,0
Q5WAX6,0,0,0,0,0,0,0,4,1,26,3,4
Q5WHD3,2,5,0,0,1,3,0,3,1,3,1,5
Q5XAQ1,0,0,0,0,0,0,1,0,0,0,0,0
Q5XDZ5,0,0,0,0,1,9,6,5,1,32,45,18
Q5XEP2,0,0,0,1,20,7,10,7,2,11,8,15
Q5XEZ5,0,0,0,0,0,0,0,0,0,0,0,0
Q5XF07,0,4,0,0,1,0,0,0,4,2.394,0,2.185
Q5XF09,3,0,4,0,0,0,16,0,0,0,0,0
Q5XF89,0,0,0,0,0,0,4,0,0,0,0,0
Q5XG87,0,3,0,18,42,23,49,43,3,21,26,11
Q5XG92,0,0,0,0,4,0,0,1,2,43,30,13
Q5XGE0,5,0,0,0,0,0,0,0,0,0,1,0
Q5XGI0,0,0,0,19,124,74,104,121,1,1,0,3
Q5XGI5,0,0,0,2,11,2,13,8,1,0,0,0
Q5XGM5,0,0,0,0,7,4,0,0,1,4,4,0
Q5XGR8,0,0,0,9,7,8,18,13,3,6,3,3
Q5XGU5,0,0,0,0,11,4,0,0,0,7,1,0
Q5XGY1,0,2,0,4,29,11,34,16,1,9,17,11
Q5XH16,0,0,0,0,1,2,0,1,1,6,0,1
Q5XH95,0,0,0,0,0,0,0,0,0,0,0,0
Q5XHH7,0,0,0,0,2.333,0,17.245,16.727,0,16.585,1.113,10.436
Q5XHY5,0,0,0,0,0,0,4,0,0,0,0,0
Q5XI32,0,0,0,0,0,0,0,1,2,20,6,8
Q5XI50,0,0,0,0,0,0,4,0,0,0,0,0
Q5XI57,0,0,0,0,0,0,3,0,0,0,0,0
Q5XIA3,0,0,0,0,0,0,0,0,0,0,0,0
Q5XIC0,3,9,0,0,2,3,4,0,3,5,6,1
Q5XIJ5,0,0,0,0,0,0,1,0,0,0,0,0
Q5XIL0,0,0,0,0,0,0,4,0,1,7,0,4
Q5XIN3,1,2,0,2,3,0,17,0,3,72,40,45
Q5XIP9,1,2,0,1,10,8,11,14,1,3,0,3
Q5XIS1,0,0,0,7,11,8,2,7,0,2,0,0
Q5XIT6,5,2,0,0,0,0,0,0,6,117,49,19
Q5XIU9,0,0,0,2,34,25,18,40,0,1,1,0
Q5XIV2,0,0,0,0,0,0,0,0,1,6,0,0
Q5XJ54,0,0,0,0,0,0,3,0,0,0,0,0
Q5XJA0,0,0,0,0,0,1,1,2,0,16,2,5
Q5XJN6,0,0,0,0,0,0,3,0,0,0,0,0
Q5XJP1,0,0,0,0,0,0,0,0,0,0,0,0
Q5XJQ5,0,0,0,0,0,0,0,0,0,0,0,0
Q5XK84,0,0,0,2,0,0,0,0,0,6,0,0
Q5XW77,0,0,0,10,12,3,0,1,5,0,2,1
Q5XXA6,0,1,0,0,0,0,4,1,0,12,15,11
Q5Y5T1,0,0,0,0,3,0,4,0,0,205,96,52
Q5YCC5,2,1,0,2,8,7,1,2,0,1,0,0
Q5YLM1,5,12,0,2,5,10,1,3,6,5,0,1
Q5YXQ1,0,0,0,0,7,0,0,0,1,0,0,0
Q5Z413,0,0,0,1,0,0,0,1,3,1,0,0
Q5Z6F5,1,0,0,0,3,0,0,2,0,1,0,0
Q5Z6X0,0,0,0,0,2,0,0,0,10,7,2,1
Q5Z859,0,2,0,2,58,15,32,47,6,47,14,10
Q5Z880,8,0,0,7,13,6,15,16,1,32,23,19
Q5Z974,0,0,0,0,0,0,9.663,0,0,0,0,0
Q5Z9I2,0,0,0,0,2,7,2,1,2,28,15,6
Q5Z9Z0,0,0,0,0,0,0,2,0,0,0,0,0
Q5ZA07,0,0,0,0,2,2,14,5,1,1,0,0
Q5ZBH5,0,0,0,1,4,1,0,0,0,1,0,0
Q5ZC88,0,0,0,0,6,2,3,1,0,0,0,0
Q5ZCK5,0,0,0,0,0,0,6,0,0,0,0,0
Q5ZD81,29,63,1,0,0,0,7,0,4,51.076,47,30
Q5ZEG0,0,0,0,0,0,0,0,0,0,0,0,0
Q5ZHN4,0,0,0,0,0,0,2,0,0,0,0,0
Q5ZHT1,0,0,0,0,2,0,0,0,0,18,20,12
Q5ZHV2,2,3,0,22.729,91,42,98.22,129,2,1,1,0
Q5ZI11,22,37,0,0,4,0,8,0,1,8,5,2
Q5ZI43,0,0,0,0,0,0,3,0,0,0,0,0
Q5ZI74,0,0,0,0,0,0,3,0,0,0,0,0
Q5ZII9,0,0,0,13,20,3,31,18,0,0,0,0
Q5ZIJ9,0,0,0,0,0,1,14,2,0,9,8,1
Q5ZIN1,0,0,0,0,0,0,7,0,0,0,0,0
Q5ZIV7,0,0,1,0,0,4,0,0,3,55,15,20
Q5ZIW2,3,3,0,0,0,0,3,0,1,17,4,1
Q5ZIZ2,0,4,0,0,0,0,2,1,0,0,0,0
Q5ZJ01,2,2,0,4,10,6,16,25,1,6,3,0
Q5ZJ17,0,0,0,3,2,0,1,0,8,10,2,2
Q5ZJ56,6,5,4,0,0,0,4,0,0,18.964,6,2
Q5ZJ58,0,0,0,0,0,0,1,1,1,2,5,1
Q5ZJ60,0,0,0,0,0,0,0,0,1,9,0,4
Q5ZJD3,3,4,0,7,30,11,9,2,1,31,12,12
Q5ZJP5,0,0,0,9,29,12,23,18,0,12,9,2
Q5ZJX1,1,0,0,0,2,0,0,0,0,2,4,0
Q5ZK92,0,0,0,22,113,60,86,128,1,1,0,0
Q5ZKB7,0,0,0,0,0,0,6,0,0,0,0,0
Q5ZKD9,0,0,0,3,12,9,13,43,4,1,0,0
Q5ZKE7,0,2,0,0,0,0,0,0,0,3,0,0
Q5ZKF6,8,7,0,8,15,22,22,32,2,7,2,0
Q5ZKJ5,0,0,0,0,0,1,0,2,0,9,3,11
Q5ZKN2,0,0,0,0,0,0,0,0,0,0,0,0
Q5ZKP6,0,0,0,0,0,0,0,1,2,0,0,0
Q5ZKQ3,0,0,0,0,0,0,0,0,0,3,3,1
Q5ZKR7,2,14,2,27,95,71,10,13,12,137.915,68,35
Q5ZKT6,0,0,0,1,1,1,0,2,1,36,24,18
Q5ZKW5,0,1,0,0,0,1,1,5,8,9,1,3
Q5ZKZ9,0,0,0,0,0,0,0,0,0,3,0,2
Q5ZL00,0,0,0,1,4,0,5,5,7,2,0,4
Q5ZL12,1,0,0,0,2,0,0,1,3,1,0,0
Q5ZL21,123,167,24,170,562.001,324,474,592,6,1057.984,492,461.001
Q5ZL54,0,0,0,3,4,2,2,2,3,3,2,0
Q5ZL55,0,0,0,0,0,0,0,0,0,13,1,7
Q5ZL98,0,0,0,0,0,0,0,0,0,0,0,0
Q5ZLC8,2,1,0,3.987,8.319,16.71,16,27.094,0,21.017,12.411,10.957
Q5ZLF0,0,4,0,12,8,4,15,8,1,87,42,39
Q5ZLG8,0,0,0,0,0,0,6,0,0,7,0,0
Q5ZLN2,16,2,0,1,1,1,0,0,0,2,0,0
Q5ZLN8,2,3,0,1,2,1,2,0,0,1,0,0
Q5ZLT0,15,25,0,12,71,21,59,64,4,8,2,2
Q5ZLV2,0,0,0,0,2,1,0,0,0,4,0,1
Q5ZLV4,0,0,0,1,13,6,9,1,0,8,0,4
Q5ZM35,0,0,0,3,0,6,7,1,3,0,0,0
Q5ZM55,4,3,0,1,18.025,0,11.402,18.596,0,2,0,0
Q5ZME8,0,2,0,0,2,0,1,1,0,73,36,19
Q5ZMG1,4,1,0,5,6,8,10,19,0,5,0,0
Q5ZMI4,0,0,0,2,1,0,0,0,0,1,1,9
Q5ZMK5,6,7,0,0,0,0,2,0,4,46,14,15
Q5ZML9,0,0,0,0,1,0,7,1,0,0,0,0
Q5ZMM1,0,1,0,0,0,0,4,0,0,6,1,3
Q5ZMR3,0,3,0,2,3,0,2,2,0,13,4,0
Q5ZMS3,0,0,0,0,0,0,0,0,0,0,0,0
Q5ZMS4,0,4,0,3,2,2,7,1,6,7,7,2
Q5ZMT7,0,0,0,0,0,0,0,0,6,11,14,7
Q5ZU30,0,0,0,0,1,0,0,0,0,21,7,9
Q601X8,0,0,0,0,0,0,0,0,0,0,0,0
Q602K3,0,0,0,1,0,4,0,0,0,8,0,1
Q60363,0,0,0,1,6,2,4,3,0,1,0,0
Q60389,0,0,0,0,0,0,2,0,1,10,2,1
Q60414,0,0,0,1,15,4,24,8,2,4,6,4
Q60436,0,0,0,28,120,8,47,69,1,2,0,5
Q60441,0,0,0,0,0,0,0,0,0,0,0,0
Q60603,0,0,0,0,2,0,0,3,0,7,0,0
Q60676,0,0,0,3,10,2,8,9,2,1,0,0
Q606C9,0,0,0,0,0,0,0,0,0,0,0,0
Q60714,0,0,0,0,0,0,2,0,0,0,0,0
Q60716,7,10,0,5,18,24,14,22,0,49,15,8
Q60899,0,1,0,8,3,8,9,13,0,6.941,2,0
Q60900,0,0,0,0,0,0,2,1,0,0,0,0
Q60949,0,0,0,0,1,0,0,0,0,3,0,1
Q60996,0,0,0,0,0,0,0,0,0,0,0,0
Q609L3,0,0,0,0,0,1,0,0,0,0,0,0
Q60BQ2,7,15,0,0,1,0,7,6,1,0,3,1
Q60EX6,1,1,0,0,2,0,0,0,1,130,53,53
Q60EX7,0,0,0,4,4,3,5,1,0,6,1,1
Q60HC3,0,0,0,0,0,0,0,0,0,0,0,0
Q60HC5,0,0,0,0,11,0,0,0,0,0,0,0
Q60HD0,0,0,0,0,0,0,8,0,0,0,0,0
Q60HE2,0,0,0,0,4,0,4,3,1,17,8,9
Q60HG6,0,0,1,0,0,0,0,0,0,0,0,0
Q60HH4,0,0,0,0,4,0,2,0,1,63,24,20
Q60SG7,0,0,0,0,2,0,5,6,1,0,0,0
Q61133,0,0,0,0,0,0,0,0,0,0,0,0
Q611C8,0,0,0,0,0,1,4,4,2,2,5,0
Q61211,0,0,0,0,0,0,2,0,0,0,0,0
Q61371,0,0,0,0,5,0,9,5,12,8,0,1
Q61382,2,1,0,4,1,5,1,5,3,92,45.825,64
Q61410,0,0,0,0,0,0,0,0,0,0,0,0
Q61712,0,0,0,0,0,0,1,0,0,0,0,0
Q61771,0,0,0,0,0,0,1,0,0,0,0,0
Q61880,0,1,0,5,11,6,7,13,0,3,1,0
Q61941,0,0,0,0,0,0,20,1,0,0,0,0
Q619W9,0,0,0,0,0,0,8,0,0,0,0,0
Q61FW2,0,0,0,0,2,0,0,1,2,9,1,0
Q61WW9,0,0,0,0,0,0,2,0,0,0,0,0
Q61YZ4,2,10,0,0,4,1,3,3,2,44,12,13
Q62036,2,0,0,0,0,8,3,5,0,1,4,0
Q62073,0,0,0,0,0,0,4,0,0,0,0,0
Q62205,0,0,0,3,3,15,14,9,1,60,32,14
Q62398,0,0,0,0,0,0,3,0,1,0,0,0
Q62559,1,0,0,2,3,0,10,0,3,3,4,0
Q62651,0,0,0,0,0,1,17,0,1,1,5,1
Q62746,0,0,0,0,0,0,4,0,0,0,0,0
Q627N3,0,2,0,0,0,0,0,0,0,4,0,3
Q62866,0,0,0,0,14,5,0,5,0,16,1,3
Q62897,0,0,0,0,0,0,0,0,0,0,0,0
Q62910,0,0,0,1,4,6,2,11,0,2,1,0
Q62925,4.74,12,0,0,0,0,0,0,0,21,14,7.277
Q62968,9,3,0,6,11.63,10,8,12,13,99,40,35
Q62976,0,1,0,89,419,102,365,410,6,0,0,0
Q63088,18,1,14,0,0,0,0,0,0,0,0,0
Q63099,1,0,0,0,1,2,13,5,3,41,27,20
Q63120,42,23,50,0,0,0,4,7,0,2,0,3
Q63164,0,3,0,6,48,26,52,36,1,2,7.552,0
Q63170,2,13.315,0,101.458,430.344,154.8,399.592,511.995,4,106.562,26.615,23
Q63184,0,1,0,0,0,0,0,0,0,2,0,0
Q63340,0,0,0,0,0,0,0,0,0,0,0,0
Q63342,0,0,0,0,0,0,2,0,0,0,0,0
Q63421,0,0,0,0,0,0,0,0,0,0,0,0
Q63450,0,0,0,0,0,0,0,0,0,0,0,0
Q63472,4,0,0,2,18,3,11,5,4,6,4,1
Q63486,2,6,0,0,1,0,2,0,2,0,0,0
Q63507,0,0.95,0,0,0,0,0,0,0,0,1,0
Q63524,0,0,0,0,0,1,0,0,1,0,0,0
Q63531,0,0,0,0,0,0,0,0,0,0,0,0
Q63553,1,1,0,0,0,0,0,3,0,0,0,0
Q63615,3,3,0,1,12,3,0,6,0,149,91,68
Q63633,0,0,0,0,0,0,0,0,0,0,0,0
Q63663,0,1,0,3,7,1,3,6,2,11,2,6
Q63699,0,0,0,0,0,0,0,1,0,24,0,0
Q63811,0,0,0,0,0,0,3,3,0,16,7,3
Q63DZ4,0,0,0,0,0,0,0,0,0,0,0,0
Q63GF1,0,0,0,0,2,0,0,2,0,9,0,2
Q63HM2,1,0,0,4,10,6,5,11,0,9,8,10
Q63HN8,0,0,0,0,0,0,3,1,0,8,0,0
Q63PD9,0,0,0,3,0,0,3,1,6,2,0,0
Q63SZ9,0,0,0,0,0,0,1,0,0,0,1,0
Q63ZS0,0,0,0,0,0,0,0,0,0,0,0,0
Q640L2,0,0,0,0,0,0,0,0,3,4,1,0
Q640P7,0,0,0,14,31,14,15,16,1,2,0,2
Q640V3,0,0,0,0,2,5,0,11,0,69,13,11
Q640W2,0,0,0,0,0,0,0,0,0,0,0,0
Q640Z7,0,5,0,0,0,4,2,4,3,0,0,0
Q64152,0,0,0,0,5,3,3,3,8,7,2,2
Q641A1,0,0,0,2,6,11,6,5,0,10,0,0
Q641G7,0,0,0,0,0,0,3,0,0,0,0,0
Q641K5,0,0,0,0,3,0,6,1,2,11,0,3
Q641W4,0,0,0,0,1,0,1,1,6,1,1,1
Q641W7,15,20,0,35,150,90,130,142,2,47,33,16
Q641X6,0,0,5,1,9,4,13,18,0,48,30,25
Q641Z6,0,2,0,4,32,19,15,17,3,5,1,4
Q641Z7,0,0,0,0,0,0,0,0,3,21,1,7
Q642A0,0,0,0,0,0,0,0,0,0,0,0,0
Q642A7,7,0,0,0,5,3,0,13,0,29,6,12
Q642C0,0,0,0,0,0,0,0,0,1,1,1,0
Q642H9,7,11,0,8,19,16,37,19,10,697,329,300
Q64323,0,0,0,0,0,0,0,0,0,0,0,0
Q64347,0,0,0,0,1,0,2,1,4,32,10,16
Q64359,0,0,0,0,4,5,5,2,0,29,7,7
Q64378,0,1,0,6,4,11,12,20,3,4,1,6
Q64411,0,0,0,0,0,0,0,0,0,0,1,0
Q64511,0,0,0,0,0,0,2,0,1,4,0,0
Q64520,4,20,0,46,202.999,104.001,190,176,0,105,34,34
Q64521,0,0,0,0,2,0,5,2,0,13,8,2
Q64674,0,0,0,0,0,0,1,0,0,0,0,0
Q64737,0,0,0,0,0,0,5,0,0,0,0,0
Q647I9,0,0,0,24,87.571,20,75.738,88.226,14,79,29,34
Q64M78,5,11,1,17,132.444,52,139,134.915,11.491,184.259,71,89
Q651J5,0,0,0,0,0,0,0,0,0,5,1,2
Q651U1,0,0,0,4.702,14.881,3.178,0,32.641,0,0,0,0
Q652L2,0,0,0,0,0,0,1,0,0,0,0,0
Q652N5,1,1,0,59,171,71,181,195,4,84,49,23
Q652Q8,0,0,1,1,19,1,15,14,2,7,0,0
Q653P0,1,7,0,9,21,16,24.847,20,1,57,28,12
Q653S9,50,115,1,93,394,155,390,532,0,377,118,113
Q654D9,12,31,0,13,32,25,40,37,7,49,18,21
Q657W3,0,0,0,1,1,0,3,1,2,35,14,7
Q658H5,0,0,0,0,0,0,6,3,1,0,0,0
Q65GM7,0,0,0,0,0,0,1,0,0,0,0,0
Q65IA4,0,0,0,1,0,0,0,1,0,14,2,4
Q65JC2,6,38,1,1,2,0,72,5,4,22,6,16
Q65X92,7,13,0,9,54.782,24,54,49,3,119.681,33,32
Q65XA0,0,0,0,0,0,0,5,0,0,0,0,0
Q65XS5,31,71,0,15,30,24,11,11,2,50,39,38
Q65XV7,1,7,8,0,1,3,0,4,0,2,1,0
Q66GI4,0,0,0,1,0,2,1,1,1,36,9,19
Q66H60,4,11,2,0,0,0,0,2,5,14,5,0
Q66H71,0,0,0,0,0,0,5,0,0,0,0,0
Q66HA8,0,0,0,0,0,0,2,0,0,0,0,0
Q66HE5,0,0,0,0,0,0,0,0,0,0,0,0
Q66HX0,0,0,0,0,0,0,0,0,0,0,0,0
Q66J30,0,0,0,0,0,0,0,0,0,0,2,0
Q66KB0,0,0,0,0,0,0,0,0,0,0,0,0
Q66KC4,0,0,0,0,11,0,4,0,0,0,3,0
Q66KH2,2,2,0,1,10,4,1,6,0,11,3,5
Q66KM5,2,0,0,0,0,0,17,0,3,34,21,6
Q66PY1,19,18,45,9,68,24,59,62,3,17,14,14
Q67FW5,0,0,0,0,0,0,0,0,0,0,0,0
Q67IX6,1,1,0,1,6,4,1,1,1,36,30,18
Q67K79,0,0,0,2,0,3,1,2,0,8,4,0
Q67PQ7,0,0,0,0,0,0,3,0,0,0,0,0
Q67SC7,0,0,0,0,0,0,13,0,0,0,0,0
Q67UP9,1,0,0,0,6,4,2,4,1,16,2,4
Q67UX7,1,10,0,22,99,59,100.853,98,5,1,0,1
Q67VC8,0,0,0,0,0,0,0,0,0,0,0,0
Q67WM9,0,0,0,0,0,0,0,0,0,0,0,0
Q67XW5,4,3,0,0,0,0,0,0,2,1,0,2
Q67XX3,0,3,0,10,6,9,5,4,1,34,20,19
Q67Y99,0,0,0,15,57,20,28,44,2,12,3,0
Q67YC9,0,0,0,0,1,0,0,0,6,2,0,0
Q67YE6,0,0,0,1,9,1,4,7,0,28,1,3
Q67YF8,0,0,0,0,3,1,2,0,1,120,77,49
Q67Z52,0,0,0,2,4,13,8,0,4,23,19,6
Q67ZB6,0,0,0,0,0,0,0,0,0,0,0,0
Q67ZM4,1,0,0,0,0,0,0,0,0,0,0,0
Q680K2,6,23,1,21,25,27,50,58,1,55,39,48
Q680K8,0,2,0,4,21,7,4,12,5,34,17,10
Q680Q4,0,0,0,0,0,0,0,0,0,0,0,0
Q681Q7,0,0,0,0,0,0,0,0,0,0,0,0
Q683D5,0,0,0,0,0,0,2,0,0,0,0,0
Q689Z7,2,0,11,0,1,0,0,0,0,2,0,0
Q68CJ6,0,0,0,0,1,0,7,1,1,13,7,6
Q68CP9,0,0,0,7,12,4,19,20,1,250,231,481
Q68CQ4,0,0,0,0,0,0,4,0,0,0,0,0
Q68CQ7,7,9,21,0,0,0,0,1,0,3,0,1
Q68DA7,4,16,0,7,68,34.999,61.999,75,0,16,2,2
Q68ED2,1,0,0,20,70,15,75,53,2,114,34,25
Q68EK7,1,0,0,0,2,0,4,0,0,15,5,7
Q68EL2,0,0,0,0,1,0,0,0,1,2,1,1
Q68EQ9,0,0,0,0,0,0,5,0,0,0,0,0
Q68ES4,4,2,0,7,42,7,19,37,3,55,22,31
Q68EY7,0,2,0,0,0,1,11,0,1,1,0,3
Q68FD5,0,0,0,0,0,0,0,0,0,0,0,0
Q68FF0,0,0,0,0,0,0,1,0,0,0,0,0
Q68FF9,0,4,0,9,6,14,1,10,1,0,0,0
Q68FK8,0,0,0,0,2,1,1,0,2,0,3,0
Q68FR6,0,0,0,0,0,0,2,0,0,0,0,0
Q68FR8,0,3,0,7,9,15,23.073,40,2,4,13,3
Q68UI8,6,9,0,0,0,1,5,2,1,1,0,2
Q68UT7,0,0,0,0,0,0,0,0,0,0,0,0
Q68W49,0,0,0,0,0,1,1,4,0,6,0,0
Q68WT3,0,0,0,1,0,1,2,0,1,400,219,127.198
Q68XV0,14,36,1,51,196,76,136,197,1,251,140,126
Q695T9,0,0,0,0,0,0,1,0,0,18,6,4
Q69K55,0,0,0,0,0,0,3,0,0,0,0,0
Q69LX2,0,0,0,0,0,1,1,0,0,0,1,1
