Entry,M_c1_C,M_c3_C,M_c5_C,M_c6_C,M_c7_C,M_c8_C,O_c1_C,O_c2_C,O_c3_C,O_c6_C,O_c7_C,O_c8_C,Past_c1_C,Past_c5_C,Past_c6_C,Past_c7_C,Pstr_c3_C,Pstr_c5_C,Pstr_c7_C,Pstr_c8_C,UVI_081_C,UVI_083_C,UVI_085_C,UVI_087_C,UVI_089_C,UVI_091_C,UVI_093_C,UVI_095_C,UVI_097_C,UVI_099_C,UVI_103_C,UVI_105_C,UVI_107_C,USVI_109_C,USVI_111_C,USVI_117_C,UVI_129_C,UVI_131_C,UVI_133_C,UVI_135_C,UVI_137_C
P55792,57,117,41,52,61,38,0,105,0,0,0,0,0,0,0,0,0,0,0,0,34,19,10,23,16,1,0,0,0,23,9,20,22,0,0,2,2,10,13,0,2
P55826,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
P55877,3,2,0,5,1,0,7,19,28,7,2,14,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,1,3,0,5,2,0,0,0,148,221,156,197,146
P55906,639,1686,1100,748,1251,898,1401,626,1441,1364,722,2429,0,0,0,0,0,0,0,0,526,430,325,622,414,116,101,0,195,324,262,577,664.89,0,0,2,664,904,770,906,469
P55925,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,43,58,0,0,0,1,10,5,6,1
P55934,0,14,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,91,82,0,0,0
P55986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P56206,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
P56255,7,70,11,31,13,9,0,5,4,0,20,0,0,0,0,0,0,0,0,0,3,5,1,13,3,2,0,0,2,0,6,7,3,0,0,0,13,5.009,0,24,9
P56272,51,96,57,69,72,44,13,182,43,19,11,43,0,0,0,1,0,0,0,0,29,65,15,41,36,0,4,0,13,17,13,18,41,0,0,0,32,60,41,48,33
P56286,704,846.999,458,461,623,517,346,425,686.999,326,187,598,5,0,0,0,0,1,2,0,265,219,114,203,202,32,17,1,50,116,81,81,140,0,0,1,163,242,134.997,156,165
P56336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,77,13,0,0,0,0,0,9,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0
P56364,1,0,0,0,0,1,4,1,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,2,6.003,5,0
P56366,1,1,0,0,3,1,589,619,1350,618,325,956,1,0,0,4,0,0,0,0,1,0,0,1,1,86,50,0,172,2,0,1,6,0,0,0,1,1,0,0,0
P56500,271,827,190,416,272,250,213,101,403,326,128,440,0,0,0,0,0,0,0,0,82,207,89,125,98,26,17,0,47,28,28,38,44,0,0,0,33,40,35,60,27
P56589,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,20,13,19,28,0,0,0,0,1,0,0,0
P56634,304,1372,823,472,724,600,294,119,244,336,124,440,0,0,0,0,0,1,0,0,180,259,195,489,255,23,22,0,27,70,93,128,121,0,0,0,146,264,319,217,172
P56658,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P56699,27,95,49,41,57,19,3,334,14,13,2,16,1,0,0,0,0,0,0,0,2,4,4,12,9,7,9,0,12,6,10,9,21,0,0,0,6,4,5,3,0
P56820,126,166,99,40,124,122,0,35,0,1,0,0,1,0,0,0,0,0,4,0,59.031,48,27,56,32,3,3,1,0,56,42,56,78,0,0,1,24,46,33,42,14
P56950,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P56960,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
P57072,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
P57078,8,72,58.76,52,38.545,35,23,36.468,46.275,51.888,19.772,86.794,0,0,0,0,0,0,0,0,14.476,18.049,15,43.496,18,1,3,0,8,1,3.256,32.419,27.996,0,0,0,49,69,52,66,30
P57080,0,0,0,0,0,0,2,3,2,11,3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,6,5,0,0,0,3,0,3,0,0
P57103,35,228,102,58,87,93,14,27,30,12,14,20,0,0,0,0,0,0,0,0,38.021,31,35,56,28,9,1,0,1,6,4,7,4,0,0,1,39,54,42,39,20
P57737,0,0,1,0,0,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,8,0,0,0,6,2,4,4,0
P57740,20,29,10,3,22,15,0,2,0,1,0,0,1,0,0,0,0,0,0,0,10,23,6,16,18,0,0,0,1,1,0,0,4,0,0,1,22,17,17,25,6
P57759,0,1,3,10,2,2,10,47,16,6,3,6,0,0,0,0,0,5,0,0,2,6,0,0,0,0,0,0,0,1,0,13,10,0,0,0,1,1,2,4,1
P57769,0,5,1,2,4,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,3,0,1,0,0,0,4,2,1,0,0
P57795,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P57847,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P58022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,119,246,86,62,100
P58100,0,10,0,7,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,75,77,104,107,0,0,0,0,0,0,0,1
P58112,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P58113,0,0,0,0,0,0,3,346,0,0,2,0,3,0,0,2,4,0,0,3,0,0,0,0,0,0,3,0,0,0,1,1,42,0,0,0,60,110,75,116,49
P58137,0,0,1,0,2,1,88,87,143,90,72,127,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,20,8,4,10,19,0,0,0,0,2,3,4,0
P58195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,52,21,0,0,0,0,0,5,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0
P58283,0,3,0,0,1,0,0,61,0,0,6.857,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.997,46.877,53.407,78.452,0,0,0,0,0,0,0,0
P58313,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P58374,0,0,1,2,0,0,1,2,0,0,2,0,1,0,0,0,0,3,4,0,0,2,0,1,0,0,0,0,0,164,135,125,221,0,0,1,0,2,0,2,0
P58397,7,2,8,0,27,15,112,54.061,178,164.559,54,208.629,1,0,0,0,0,0,0,0,10,9,8,10,6,8.727,6,0,22,65,68,116,133,0,0,1,1,3,9,1,14
P58467,0,4,2,1,2,4,6,1,2,6,2,8,0,0,0,0,4,0,0,0,0,1,0,1,1,0,1,0,0,0,4,5,1,0,0,0,6,6,4,8,5
P58544,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
P58616,0,10,2,4,5,7,1,19,0,3,2,0,0,1,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,3,2,0,8,0,0,0,3,0,1,2,0
P58742,16,64,45,42,22,35,3,1,4,2,1,1,0,0,0,0,0,0,0,0,16,21,16,28,18,0,0,0,1,1,3,1,1,0,0,0,0,0,0,3,0
P58872,5,11,9,6,3,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,2,0,0,0,0,3,3,2,6,0,0,0,3,0,0,0,0
P58875,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,9,0,0,0,7,1,7,5,0
P58905,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,503,480,1744,628,0,1,0,0,1,558,237,669,444,0,1,12,26,0,0,0,1,1,0,0,0
P59015,0,0,0,0,0,0,206,159,414,178,111,152,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,42,0,0,7,5,0,0,0,15,26,23,27,22
P59034,0,0,0,0,0,0,169.827,88,178,155,79,318.032,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,6,0,0,1,0,0,0,0,1,1,17,3,0
P59075,0,0,0,0,0,2,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
P59083,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P59114,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,4,0,0,0,0,0,0,12,10,25,16,6
P59232,2178,1501,1033,941,1422,1146,1371,790,2296,1082,815,1806,1,0,0,0,11,0,7,1,509,606,307,398,386,64,83,0,148,145,131,118,222,0,0,0,108,262,99,198.98,124
P59267,480,582,220,301,318,322,31,10,21,27,14,41,2,0,0,0,4,0,1,0,241,157,100,160,177,3,0,1,6,44,49,29,64,0,0,0,54,136,62,108,49
P59268,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P59280,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P59282,0,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,1,1,1,0,0,0,12,11.881,18,25,8
P59303,0,1,1,0,0,5,14,63,30,27,13,30,0,0,0,0,0,0,4,0,3,4,1,1,0,5,2,0,4,0,0,0,10,0,0,0,2,0,6,12,5
P59470,0,0,0,1,0,0,1,126,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,1,5,4,7
P59511,1133,1386,1156,667,1576,1015,769,420,1178,729,373,1216,1,0,0,0,0,0,0,0,621,521,258,540,409,75,46,1,91,172,113,197,244,0,0,0,161,256,219,252,142
P59708,64,119,84,80,92,99,36,32,45,34,8,45,0,0,0,0,0,0,0,0,39,27.972,34,35,28,0,6,0,3,1,2,2,8,0,0,1,667,636,609,532,531
P59722,0,3,3,1,0,7,3,96,0,3,6,3,0,0,0,0,3,0,5,0,2,5,4,9,4,0,1,0,1,9,19,13,18,0,0,1,12,7,18,6,10
P59723,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,11,34,25,35
P59743,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P59838,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,5,6,4,13,0,0,0,14,12,5,14,7
P59913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P59916,0,3,0,0,0,1,1,3,5,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,12,4,12,14,0,0,0,7,12,4,12,4
P59941,0,7,4,1,7,7,0,1,3,7,2,2,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,8,4,5,0,0,0,0,0,0,5,0
P60039,1144.536,1491.001,933.1,931.842,1456.245,1121.232,553.28,306.454,782.362,340.568,328.263,618.76,2,0,0,0,7,0,5,0,770.316,828.984,496.587,730.633,514.285,62.286,43.489,0,103.653,438.91,328.501,321.098,728.205,1,0,3,428.853,1226.901,503.899,1064.617,534.333
P60040,7808.463,6530.999,3591.901,4394.158,6403.756,4715.769,5716.721,3197.759,8972.638,4170.432,3432.737,7141.24,3,0,0,11,14,19,28,16,2049.68,2855.016,1187.413,1833.366,1521.716,309.749,213.511,13,623.347,1175.091,868.187,824.903,1661.121,0,0,4,582.148,1826.1,593.101,1118.206,707.655
P60067,63,175,81,119,154,88,191,121,216,121,97,187,0,0,0,0,0,0,0,0,87,113,20,35,39,3,13,0,11,34,13,20,49,0,0,0,9,101,36,90,17
P60204,3,18,8,10,10,14,22,10,15,11,8,13,1,0,0,0,0,0,0,0,11,3,3,12,8,4,0,0,0,6,2,0,5,0,0,0,10,7,11,17,13
P60500,0,5,0,5,1,2,2,1,1,2,2,5,0,0,0,0,4,0,2,0,1,2,4,2,5,0,0,0,0,4,2,4,1,0,0,1,134,288.002,209,234,131
P60901,0,3,1,0,2,2,1,0,2,1,0,7,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,7,6,10,13,19
P60924,0,4,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,11,4,9,2
P61207,0,3,1,1,0,0,184,149,306,145,148,198,0,0,0,0,0,0,0,0,0,1,1,3,0,15,4,0,33,0,0,1,7,0,0,0,1,2,1,0,1
P61237,0,7,6,8,8,8,1,5,0,2,5,11,0,0,0,0,0,0,0,0,4,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P61460,29,52,51,31,58,46,0,0,0,0,0,1,1,0,0,0,11,0,0,0,34,7,16,39,19,0,0,0,0,1,4,9,13,0,0,0,6,0,6,3,1
P61759,3,3,0,0,2,1,6,2,5,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5
P61765,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
P61800,0,1,0,3,0,1,39,43,52,26,24,53,0,0,0,0,0,0,2,0,2,3,0,0,0,9,0,0,11,51,57,44,69,0,0,0,13,9,15,17,17
P61859,181.058,558,500,220.908,666,437,182,238,134,153,69,151,1,0,0,0,7,0,0,0,258,218,127,238,185,7,5,0,10,39,25,44,41,0,0,0,45,25,46,26,15
P61869,29,44,44,27,67,40,0,119,0,0,0,0,0,0,0,0,0,0,0,0,22,29,27,26,13,0,0,0,0,5,1,0,5,0,0,0,2,0,0,0,0
P62083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P62184,0,2,0,1,4,1,125,54,117,95,66,116,1,0,0,0,0,0,0,0,2,0,4,1,2,4,6,0,10,29,22,32,25,0,0,0,27,7,31,20,6
P62262,271,475,240,160,293,297,812,465,1283,822,497,1140,0,0,0,0,0,0,0,0,92,74,67,94,60,54,61,0,64,66,50,51,81,0,0,1,77,118,76,86,137
P62286,35,105,36,50,40,21,1,10,0,2,21,56,0,0,0,0,0,0,2,13,24,8,9,21,13,0,0,0,7,3,3,6,7,0,0,0,20,25,30,10,12
P62288,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,7,14,0,0,2,36,75,85,76,34
P62290,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,0
P62296,4,36,18,14,36,6,146,80,161,181,120,144,0,0,0,0,0,0,0,0,13,5,4,24,8,11,13,0,32,5,2,32,31,0,0,0,23,39,68,27,12
P62302,4361,4375.818,1828,2335,3205,2338.9,447.297,192.491,784.034,326.538,335,848,2,0,0,2,2,1,6,5,931.992,1139.737,582,794,1064,25,10,0,63,453,343,314,716.252,0,0,1,217,727.979,271,478,281
P62332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,12,0,0,0,1,0,0,0,0
P62334,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P62345,22,122,54,42,54,47,122,48,102,199,51,339,0,0,0,0,0,0,0,0,31,12,19,39,35,12,16,0,15,6,28,34,35,0,0,0,38,49,82,37,29
P62494,90,169,151,77,223,146,5,0,2,3,1,7,0,0,0,0,0,0,0,0,88,82,61,90,43,4,3,0,1,11,5,26,46,0,0,0,28,33,28,42,9
P62628,13,24,9,21,31,38,0,2,1,5,1,3,0,0,0,0,0,0,0,0,29,9,15,17,12,2,1,0,3,5,4,4,6,0,0,0,4,6,4,13,5
P62749,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
P62752,4957,4174,2352.999,2681,3647,2652,2582.999,1648,4731,1967,1794,3170.999,2,0,0,7,24,25,48,32,898.958,1142.999,563.001,816,709,106,125.001,13,254,188,140,135,309,0,0,0,324.999,688.687,242,489,283
P62775,0,1,0,3,1,4,15,222,50,15,15,22,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,1,0,0,19,0,0,0,3,4,3,10,0
P62840,1,0,6,3,11,2,6,95,5,4,3,3,0,0,0,0,0,0,0,0,3,1,0,6,4,1,0,0,0,19,11,15,48,0,0,0,0,1,1,1,0
P62878,379,336,130,180,240,226,197,181,440,191,155,289,0,0,0,0,0,0,0,0,100,72,62,80,70,21,29,0,62,121,55,70,161,0,0,1,9,2,6,25,1
P62975,0,2,2,5,3,3,183,84,207,146,51,176,1,0,0,0,5,0,0,0,1,0,2,0,1,9,7,0,15,41,21,47,59,0,0,0,17,19,5,16,13
P63036,7,2,0,1,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,12,9,10
P63088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P63142,45,126,51,70,86.745,67,7,13.332,5.053,12,2.084,5,0,0,0,0,0,0,0,7,36,37.542,26,40.478,36.543,7.826,5,0,0,4,4,3,4,0,0,1,9.965,16.785,13.963,23.4,13.909
P63155,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
P63172,47,101,54,72,69,49,90,105,234,79,59,99,0,0,0,0,0,0,0,0,29,46,14,30,31,8,6,0,15,43,23,12,46,0,0,0,40,49,25,59,39
P63317,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P63343,61,27,19,27,32,19,0,25,0,0,2,6,0,0,0,0,0,0,0,0,25,10,9,8,11,1,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0
P63389,0,3.584,27,11,27,17,3,68.504,2,2,5,2.107,0,0,0,0,0,0,0,0,7,12,14,10.73,17,1,0,0,1,0,0,1,6,0,0,0,0,4.58,1.643,0,0
P63417,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,12,15,11
P63872,939,1065,497,609,712,598,399,359,1009,522,198,641,5,0,0,4,0,0,0,0,377.984,491.002,160,287.952,215,33,40,0,96,142,137,113,248,0,0,1,576,801,622,690,608
P64483,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P64730,115,230,99,147,132,98,102,78,213,78,38,120,0,0,0,0,0,0,0,0,55,62,35,52,34,13,6,0,18,23,15,12,25,0,0,0,103,111,111,131,159
P65840,0,6,0,0,4,2,5,1,0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,8,0,1,0,4,0,0,0,49,45,25,57,27
P66899,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0
P67156,0,16,1,2,3,14,1,4,14,3,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,4,8,9,2
P67209,19,16,8,7,19,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,3,1,6,0,0,0,0,0,0,7,3,0,0,0,0,3,4.128,1,0
P67581,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
P67773,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P67829,59,87,30,65,64,46,24,10,17,25,7,31,0,0,0,0,0,0,0,0,41,10,18.486,32,20,1,4,0,3,7,9,6,12,0,0,1,1,2,0,1,8
P67985,1,0,4,4,0,0,966,521,1719,693,661,902,0,0,0,0,0,0,0,0,1,6,3,2,1,29,39,0,79,0,2,1,5,0,0,0,5,6,5,8,1
P68136,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
P68161,3308,2898,1429,1396,1858,1699,1060,676,1631,812,742,1725,1,0,0,0,0,0,0,0,817,820,488,735,525,88,81,0,109,316,240,261,535,0,0,0,3,3,1,1,0
P69098,12,32,6,7,1,4,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,13,1
P69310,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
P69317,0,6,1,3,7,7,9,2,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,4,0,0,0,0,2,3,2,2
P69525,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
P69526,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
P69682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,6,0,0,0,1,2,2,3,0
P70099,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
P70122,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,0,0,0,0,0,3,5,0,0,0,16,20,15,24,1
P70169,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
P70187,18.488,23.868,7.678,10.425,12.688,8.26,0,16,0,2,1,0,0,0,0,0,0,1,0,0,6.286,17.784,2.739,7.555,8.598,1,0,0,0,0,1,0,2,0,0,1,87,121,52,83.781,74
P70195,7,4,8,0,5,0,3,0,2,0,1,6,1,0,0,0,0,1,6,0,3,5.007,0,1,2,0,0,0,0,2,0,4,0,0,0,0,9,9,5,11,2
P70206,0,0,2,1,0,2,14,3,2,23,0,55,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,24,13,0,0,0,7,1,5,8,2
P70269,0,0,0,0,0,0,0,316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0
P70313,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
P70388,22,80,46,38,20,20,1,24,0,0,0,0,0,0,0,0,3,0,0,0,13,6,9,12,6,0,0,0,0,9,6,10,13,0,0,0,27,30,20,27,14
P70406,0,4,5,3,12,8,8,16,1,3,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,0,0,0,0,0,0,2,5,0,0,0,25,33,18,49,11
P70414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P70419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,42,46,32
P70470,1,5,1,1,8,1,10,11,5,12,4,14,0,0,0,0,0,0,6,0,4,5,5,4,2,1,1,0,3,4,3,1,3,0,0,0,12,2,6,2,5
P70473,2,1,3,1,5,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,2,6,0,0,0,0,0,0,0,6,3
P70549,0,2,1,0,1,0,6,145,6,4,6,12,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,0,0,45,64,207,148,0,0,0,25.008,17,55,26,12
P70673,2,0,2,3,4,4,11,17,17,10,3,10,1,0,0,0,0,0,0,0,0,6,2,2,3,3,2,0,1,33,24,30,46,0,0,0,65,64,65,73,44
P70704,31,123,50,66,50,41,58,79,65,52,24,83,0,0,0,0,0,0,0,0,21,21,14,16,16,12,2,0,3,10,12,22,45,0,0,0,8,0,11,9,3
P70711,50,31,95,34,63,94,151,81,239,172,103,325,0,0,0,0,0,0,5,0,16,43.2,36,17,46,10,18,0,10,111,109,103,168,0,0,1,132,287,174,249,106
P70789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
P70870,0,0,0,0,0,0,6,3,2,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,1
P70947,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P71016,0,0,0,5,5,1,0,1,0,2,0,8,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,3,3,2,0,0,0,13.999,22,14,18,7.002
